author,comment,likes,published_at,total_replies
@djraylannobeat2900,"Freio de pé bom é o do Toretto, que deu UMA BRECADA, o carro parou na hora !",2,2023-02-15T11:59:47Z,0
@dailydoseofmemes1812,"7:21 is that the dude from Game of Thrones?
Wtf 💀",15,2023-02-15T11:36:51Z,2
@AngelOrEvill,FF> india flashing screen,0,2023-02-15T11:36:12Z,0
@TheNewton,F&F is just kids playing toy car rules put into a script and give a hundred million dollar budget. F10+ they will be on the somehow at some point.,0,2023-02-15T09:23:38Z,0
@neelmishra2320,Rip physics,0,2023-02-15T08:06:09Z,0
@jubalpienyu1452,This is bollywood level 😂,1,2023-02-15T07:30:02Z,0
@musafelder5745,How tf they ain't run nobody over?,0,2023-02-15T03:02:39Z,0
@konstantinaleksandrov258,"I do not know what they smoked there. But such nonsense, as in Indian cinema, still needs to be invented.",0,2023-02-15T01:00:00Z,0
@sarutobi43,We're doing this dom being a bad guy thing again?,0,2023-02-14T23:23:43Z,0
@nivedak599,"That thing has 2k hp.
Traction has left the chat😐😐",6,2023-02-14T20:44:51Z,1
@jamesbeasley7242,Wish they would go back to racing,0,2023-02-14T16:55:18Z,0
@-k5703,Hot Wheels: we don't have a Family,0,2023-02-14T13:09:15Z,0
@official_zane6302,Why  they trying to catch Dom?,0,2023-02-14T12:23:54Z,0
@VNRPro,I need to know who comes up with these ideas,0,2023-02-14T12:23:50Z,1
@justacorn0211,I mean.... why didn't they just shoot the wheels.,1,2023-02-14T11:29:01Z,0
@ikramadeel185,I  love the rock.hes so cool and strong,0,2023-02-14T10:44:52Z,0
@Don_Charles_,Love how Dom’s car gets clean after running through the vegetable shop😂,2861,2023-02-14T09:03:42Z,10
@imnew7428,Fast n furious now beat enemy not racing anymore 🤣,0,2023-02-14T07:50:14Z,0
@eiztch,that car should be already wrekcked,0,2023-02-14T07:40:57Z,0
@ValensBellator,"Isaac Newton must have rolled over in his grave after this one, knowing that he’d wasted his life 😂",23,2023-02-14T04:15:56Z,0
@QuantumReflections360,Where is police 😂,1,2023-02-14T04:14:59Z,0
@578_,8:02 he doesn’t love me anymore 😢,18,2023-02-14T04:02:30Z,1
@xRedDragonx1987,"The first movie was believable. With each Fast movie, the physics has gotten more and more ridiculous.",0,2023-02-14T03:15:12Z,0
@juancarlosglezsanz8769,"Not gona lie , i was expecting Optimus Prime and Bee  to jump at any moment to Stop Dom with all that HP",20,2023-02-14T02:36:01Z,0
@rengginangx,70 charger😍,1,2023-02-14T01:34:52Z,0
@Adventures-Of-Joe-Obiden,"\"Shouldn't we take out his tires or just crash into him with all of our cars at the same time?\"
Hobbs: \"I chipped into my baby oil money to pay for these Harpoons, and we are going to use them, candyass.\"",11,2023-02-14T00:23:00Z,0
@MichaelTheRead,"2:00 MY MAN DOM CHANNELING THAT NEED FOR SPEED MOST WANTED ENERGY, *_FUCK YEAH!!!_*",0,2023-02-14T00:07:10Z,0
@zpeins748,Que? Que?,0,2023-02-13T22:08:29Z,0
@danielhtoo2105,Dopest scenes in fast 8,0,2023-02-13T17:14:39Z,1
@rolandmeyer3729,The Fast and the Furious 11: Electric Boogaloo,0,2023-02-13T15:01:40Z,0
@rolandmeyer3729,Is this satire or just plain stupidity?,0,2023-02-13T14:58:41Z,0
@jyotikirasoi4942,Chutiya banao bs kuch v dikha k 😂😂😂😂,0,2023-02-13T14:17:53Z,0
@danielmwambwa9109,They need to bring back Hobbs,1,2023-02-13T13:55:05Z,0
@SanithMohanCase305,Ofcourse no one could beat him. He's the FAMILY MAN,41,2023-02-13T09:57:31Z,3
@peytonsmith1062,Went from street racing to being the avengers but avengers in family edition,2,2023-02-13T08:43:46Z,1
@rodrigogerson5534,GTA 5 ONLINE......KKKKK,0,2023-02-13T05:40:11Z,0
@CB-tx3ul,"Ahh yes I love how Letty's C2 Corvette is shredding the tires in reverse SO HARD, the fire and smoke wraps around the tire as if she's doing a burnout in a forward gear... So many inconsistencies.",3,2023-02-13T05:39:15Z,0
@jayy24195,Dom and his charger will always have PLOT ARMOR🤣🤣.,1,2023-02-13T04:44:58Z,2
@akhilbhaskar9797,Shit movie,0,2023-02-13T04:27:39Z,0
@ggyeezy,"Okay why NYC out of all the cities, we know NYC is always gridlock with traffic lol",0,2023-02-13T03:58:20Z,0
@deepdivyam3437,In the next part let's replace Dom's legs with wheels and put a Nitro (you know where).,0,2023-02-13T02:27:37Z,0
@adiyanto1815,"Amazing ,",1,2023-02-13T00:17:23Z,0
@juchou2983,Who wrote this script? A four year old?,3,2023-02-12T22:49:22Z,3
@Tumaldita_para,I love that movie🎉🎉very cool,0,2023-02-12T22:46:57Z,0
@Iam_pauluskags2,I love the way Dom shifts the car gear,1,2023-02-12T22:36:47Z,0
@Iam_pauluskags2,I love the way Dom shifts the car gear,3,2023-02-12T22:36:16Z,0
@MackSackDaDomo,"its insane to me that they do all this with such nice cars, i feel so bad for the corvette in particular

lmao when Dom floors it through the flower shop and obliterates that woman's whole livelihood in a second",4,2023-02-12T22:10:20Z,1
@michaelbausachverstandiger5172,dtrj is a weiner,0,2023-02-12T22:00:22Z,0
@billybutcher8083,Those harpoons were no match for the power of family,1,2023-02-12T20:53:18Z,0
@Fran-sr1sb,What a dumb movie,0,2023-02-12T20:23:22Z,0
@conormcqregor4393,Trash franchise piece of TRASH,0,2023-02-12T20:10:15Z,0
@petermachine15,these movies are ridiculous.,0,2023-02-12T19:34:09Z,0
@chadbinette3201,"These movies just got way too far fetched, remember when fast and furious was about cars, racing and actually believable? Now a car door can knock a 5000lb armored vehicle on its side. All the horsepower in the world don't matter when it comes to traction and weight. Roman /Tyrese does still make me laugh though haha",0,2023-02-12T19:34:03Z,0
@Jhon-mf8hz,Jdhdhdhyhehy,0,2023-02-12T19:02:54Z,0
@ingmatuss4163,An iconic  scene to this day,17,2023-02-12T18:43:39Z,0
@SurajKumar-dc5xb,Can any one say this scenes from which series of Fast & furious 🎥 ?,0,2023-02-12T18:40:50Z,0
@steveestebon2079,Bruh wth 😂,0,2023-02-12T17:36:55Z,0
@BHAlYA_Jl,They Could Have Used Power Break,0,2023-02-12T17:30:06Z,0
@tdog2111,5k Hp hell naw 😑,0,2023-02-12T17:15:34Z,0
@NeddyMontz,5:10 - 5:13 Roman 🤣🤣🤣🤣🤣🤣,0,2023-02-12T17:00:47Z,0
@jagkjack7953,That car's door can hold on its own against Hobbs power vehicle. but not Dom's family arm.,527,2023-02-12T16:42:57Z,6
@jagkjack7953,Dom's way of driving for the sake of his family has a high chance to delete other families.,40,2023-02-12T16:36:51Z,0
@fantasyland3646,The little nobody said oh shit but is still driving to get crushed like use the breaks stupid and also he should have breaked ages ago like is he blind to not see Dom making the construction fall,0,2023-02-12T16:24:26Z,0
@fantasyland3646,"If dom focused on his briefcase then Letty wouldn't be able to snatch it and ginger boy wouldn't have caught her and Dom wouldn't have to save her by putting a gun on ginger boy and then cifer wouldn't have killed Elena .
Honestly the team should know that Dom is not bad now he is still himself and is most likely blackmailed being threatened so Letty Never should have taken the briefcase .
Though still cifer got her briefcase and ginger boy is still alive but cider still killed Elena to show how serious she is but hello it's not like dom let Letty take the briefcase and obviously he won't let Letty be killed like Dom cares for Elena and the baby but also his team and Letty is his wife so cifer is stupid to think Dom would let Letty get killed.

Letty ruined the plan that Dom and decard Shaw had like it worked but right after Dom shot him which surprised cifer and right away Dom should have left and should held tighter to his briefcase.
Ah ok if it weren't for ginger boy then they would have lost the briefcase cause basically Dom let Letty go with the briefcase like Dom could have easily ran up to her and snatched it back like seriously Dom like did he forget Elena and her baby's lifes are on the line here",0,2023-02-12T16:20:37Z,0
@veda7279,This is the most realistic believable clip on YouTube right now,2,2023-02-12T15:36:23Z,0
@Great-Inn,"No doubt \"Jason\" presence make this particular FF More precious.",2,2023-02-12T14:19:43Z,0
@junedmansuri3567,"While whole gang screwing up whole traffic system…its OK..

Meanwhile me : jumping red light by mistake…Traffic dept: IDIOT !!YOU TURNED WHOLE WORLD UPSIDE DOWN !!!😅",0,2023-02-12T14:05:18Z,0
@rakeshhembram6859,😂😂😂waaah,0,2023-02-12T12:45:36Z,0
@slayersflame808,這是一個街頭飆仔轉型為不可能的任務的故事,0,2023-02-12T12:26:13Z,0
@jessicapatzwald7279,Ich wünschte mir so ein Auto oder mit ihnen zu drehen,0,2023-02-12T11:47:01Z,0
@i37no4z,"they got him with the harpon, and then I dont know but maybe shoot the tire or something? instead they started pulling from different directions totally negating each others, brilliant.",2,2023-02-12T11:12:03Z,1
@kiwiworld,"2:34
BIG SEXXY COMING THROUGH!",1,2023-02-12T10:15:22Z,0
@Abhishek.ranjan,Just puncture the tyre,0,2023-02-12T09:47:42Z,0
@paulmelvin6952,"Coming soon..FF11 The slow..and the slower.. Dom will be forced to save the world only driving a Pinto, AMC Pacer, and 79 Chevette which have been converted into electric vehicles along with  his new gang of mouth breathing friends from the nursing home..",0,2023-02-12T09:33:37Z,0
@jehscee,why dont these guys just get out of the cars and use guns,0,2023-02-12T06:54:03Z,0
@antwan6744,This is basically the last fast movie I literally took seriously after this I really didn't get much into it,2,2023-02-12T06:48:46Z,0
@suhairsulthan6347,Dominic torreto has become overrated,0,2023-02-12T06:42:39Z,0
@jordanflores5687,Not a scratch on the car LMMFAO......Yall really like this crap huh????,0,2023-02-12T06:23:16Z,0
@venturaVlogger,"If dwayne johnson not in furious X, I'm not bothering watching it",0,2023-02-12T05:31:41Z,0
@arielmalsireal5453,The Thumbnail: Reminds Me Of King Kong But It's A Car,0,2023-02-12T05:29:00Z,0
@mongogoose,Eventually they got along and played baseball. From their cars.,0,2023-02-12T04:51:25Z,0
@paulllacey1344,"The 86 should not be in this, heap of shit",0,2023-02-12T04:25:53Z,0
@areolest7278,The street are never that clear in NYC and I ain’t hear not one honk,0,2023-02-12T03:09:29Z,0
@bensgadgetreviews,I really like the action aspect of this scene but the constant cuts to like Tyrese where he screams a corny joke or to Charlize where she does the lazy whisper voice (supposed to sound sinister) is so annoying and ruins the pace,0,2023-02-12T02:24:54Z,0
@ゼフィ,The only reason dom escaped was bc of the poor placement of the grappling hook on the bentley. Had it been on the bumper like the other cars it wouldnt have flipped,2,2023-02-12T00:58:02Z,0
@jeffreysaunders8226,DAMN I CAN'T WAIT TO SEE IT🔥🔥🔥🔥!!!,0,2023-02-12T00:45:53Z,0
@gastly4454,Always loved Doms girlfriend actress. She’s always been amazing and her cry was spot on to the despair she feels.,3,2023-02-12T00:25:14Z,2
@КаналКОРСАРА,"Вот когда смотрел первый раз не обращал внимания на все, сейчас у меня шок от того, что снимают, даже при учете что это фентези, форд который буксовал с зацепами включил нитро и вдруг поехал, трешь лютый, АБС работает только тогда когда нужно по сюжету, про сцепление с дорогой и того как оно меняется в зависимости от сюжета тоже молчу",0,2023-02-12T00:13:18Z,0
@davidsaunders7118,The fast and furious went from a culture to a fucking clown show. Like this shit is actually a joke,0,2023-02-11T23:48:31Z,0
@ZachAsaD,"If these movies were just about racing they’d be boring and no one would watch them, people being disingenuous saying it’s too ridiculous when it was like this from day 1, just gets more whacky and that’s the selling point. Like complaining there’s too many dinosaurs in Jurassic world 😂",0,2023-02-11T23:35:01Z,0
@102midnight,Can't wait for this to drop. F%^&ING AWESOME !!!!,1,2023-02-11T23:24:59Z,0
@andre6235h,bro this movie slapped. way too fun. F9 felt very detached. We can’t be too mad though. All they ever did claim to be after all was Fast and Furious,0,2023-02-11T23:09:55Z,0
@albertordgz2820,No way mr.nobody tried to do what brian woul’d have done,0,2023-02-11T22:47:07Z,0
@anthonyhenderson3625,Can't wait for that fight between Michelle and Charlize,0,2023-02-11T22:32:53Z,0
@CoolArrrow,The only car Dodge manufactured that didn’t fall apart by itself,1,2023-02-11T21:55:49Z,0
@australianfool4267,Helicopter 50 cal rifle to the block would've sorted this all out,0,2023-02-11T21:54:54Z,0
@UTUBE3JC,"It’s so powerful it needed a bunch of other cars cuz it gets powers like when ghost rider and his bike unite? This is when toreto and cars unite, FAM",0,2023-02-11T20:31:53Z,0
@AmbientSounds916,I forgot how cheesy these movies are getting,1,2023-02-11T20:24:54Z,1
@Bobby_Duncan,people casually walking behind them,0,2023-02-11T20:15:23Z,0
@VictorEstrada,Stupedest car scene in history,0,2023-02-11T19:22:17Z,0
@GHOST-yy9zb,Salaklar hepiniz farklı yerden astırırsanız olurmu hiç hepiniz aynı yere astırmanız lazım,0,2023-02-11T18:47:51Z,0
@manthenvashishth3769,Roman put harpoon in the absolute worst way on his Bentley.,1,2023-02-11T17:52:04Z,0
@jybrdls3647,Oh FAAAAK YOU dim fucking shoulder pushes a whole as door off(I can excuse that perhaps the door was weak already) but still lmao,0,2023-02-11T17:42:26Z,1
@GhostlyGamer987,That door was so strong he flip the blue truck,0,2023-02-11T17:30:13Z,0
@BigDaddyTony24,So stupid how they built up this dime bag street tough as if he’s a boss in a video game. These movies went downhill so quickly,0,2023-02-11T17:27:24Z,0
@jayrocker17,"It's ridiculous, but it's just entertaining now. Let yourself be entertained lol",0,2023-02-11T17:17:14Z,0
@rafaelcorralesrafael1321,Did anyone notice  🤔 where the clutch on doms gtx?,0,2023-02-11T16:55:22Z,0
@pascalj1017,ofc you win in CGI with a GTX,0,2023-02-11T16:23:11Z,0
@noahsk8526,ah yes lets do burnouts that will make us catch traction,0,2023-02-11T15:58:48Z,0
@ignatiusaryo6757,i hope paul walkers back to the fast saga 10 and wil be happy family in fast 10,2,2023-02-11T15:48:30Z,0
@jozukii4140,"Oh Charlize, you should have stayed on the Fury Road. 😔",0,2023-02-11T14:52:06Z,0
@digdug23,Try 6000,0,2023-02-11T14:25:40Z,0
@bdhd7961,ههههههههههههه,0,2023-02-11T14:24:23Z,0
@bbehzadi413,Dumb scene. They should’ve stuck to street racing,0,2023-02-11T14:17:18Z,0
@AnkurJhavery,Only Dom can do this. Destroyed plenty of shops and street amenities and not even one scratch on the car and the paint shines like new :),877,2023-02-11T14:03:53Z,10
@chrisharris6503,I’m sorry but there is no way doms car door would’ve flipped that truck over 😂,374,2023-02-11T13:50:06Z,29
@oatlord,I think I watched this movie?,0,2023-02-11T13:29:37Z,0
@RADAHN01,"Random BRZ driver: I’m not going for him
*chase ends* 🗿",0,2023-02-11T13:28:24Z,0
@DigoTv847,great scene but it would've been a lot better with brian 😢 RIP,0,2023-02-11T13:13:34Z,0
@miggzzz,God they went full reta*d,1,2023-02-11T13:02:32Z,1
@ttngarage,"It's so dumb, man...a RWD car already without any traction pulls into the air another 5 cars just by burning his tires. Yeah, right...",0,2023-02-11T12:30:39Z,0
@udarajayawardena2018,"Great for the show, but a Comedy for science 😂",1,2023-02-11T11:36:06Z,0
@praveeprakash6623,thanks for giving our old han back 🧡🖤,0,2023-02-11T11:27:55Z,0
@atomicred604,2:09 Need For Speed Carbon Throwback,19,2023-02-11T10:14:06Z,1
@Funkytones314,"I like how this is them literally trying to \"tame the beast\"",41,2023-02-11T10:08:20Z,0
@vijendersingh3452,Amazing scene,1,2023-02-11T09:07:34Z,0
@hussienalsafi1149,😍😍.😍😍😍.😍...😍..,0,2023-02-11T08:53:46Z,0
@slendermanxsirenhead,"00:06
00:37
00:42
01:01
01:11
01:42
02:00
02:11
02:19
02:38
02:44
02:56
03:03
03:07
03:14
03:22
03:28
03:33
03:41
03:50
03:52
03:57
04:02
04:09
04:11
04:18
04:21
04:42
04:49
04:57
05:00
05:04
05:08
05:13
05:14
05:17
05:20
05:30
05:37
05:40
05:44
05:46
05:55
06:01",1,2023-02-11T08:24:59Z,0
@akku_tuhe2088,Dom scar is virtually a tank😆,1,2023-02-11T08:23:01Z,0
@502choforogt,that cgi lol,1,2023-02-11T07:22:53Z,0
@garigari8937,NPC pedestrians 🚶‍♂️ 🚶‍♀️,0,2023-02-11T06:46:16Z,0
@locoporgolf,"got to much CGI?
disgusting",0,2023-02-11T06:26:29Z,0
@elihowardthegreatergood,I don’t need physics. I got family.,2,2023-02-11T05:52:47Z,0
@syedjaveed2127,Movie name bro ?,0,2023-02-11T04:53:47Z,0
@devinjasmin8029,These movies went from genuine street racing movies to GTA 10,7,2023-02-11T04:44:40Z,1
@WETLOFT,such a dog shit franchise lol,0,2023-02-11T04:22:48Z,0
@watanglipuhadjar2654,this is dominic toreto's episode.  none of you should be heroes!  urraaaa!,0,2023-02-11T04:10:21Z,0
@Spidermanmelon66,Bruh all these cars just be equipped with ropes like spider man bruh,0,2023-02-11T03:06:35Z,1
@xdarrenx,"You think this is the end? I choose to believe that this saga continues, untill they will use cars to fend of an alien invasion by drifting in space at the speed of light",0,2023-02-11T03:03:57Z,0
